,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
3142,s3143,Movie,Lakshya,Farhan Akhtar,"amitabh bachchan, hrithik roshan, preity zinta, om puri, sharad kapoor, rajendranath zutshi, sushant singh, prashant chainani, shakeel khan, ranvir shorey",India,2019-12-15,2004.0,TV-PG,185 min,"Action & Adventure, Dramas, International Movies","After dropping out of the army, a spoiled teenager reenlists and proves his mettle by becoming an officer just as war breaks out."
3143,s3144,Movie,Luck by Chance,Zoya Akhtar,"farhan akhtar, konkona sen sharma, rishi kapoor, dimple kapadia, isha sharvani, sanjay kapoor, juhi chawla, hrithik roshan, alyy khan, sheeba chaddha",India,2019-12-15,2009.0,TV-14,156 min,"Dramas, International Movies, Romantic Movies","When Vikram gets tapped to play the male lead in a Bollywood film, he can't believe his luck. But it may ruin his relationship with his girlfriend."
3144,s3145,Movie,Potato Potahto,Shirley Frimpong-Manso,"o.c. ukeje, joselyn dumas, joke silva, blossom chukwujekwu, kemi lala akindoju, chris attoh, nikki samonas, adjetey anang, victoria micheals",Ghana,2019-12-15,2017.0,TV-MA,104 min,"Comedies, Dramas, International Movies",A divorced couple decides to continue sharing a home but their already-delicate cohabiting scheme unravels when they begin dating other people.
3145,s3146,Movie,Rock On!!,Abhishek Kapoor,"farhan akhtar, arjun rampal, purab kohli, luke kenny, prachi desai, shahana goswami, koel purie",India,2019-12-15,2008.0,TV-14,139 min,"Dramas, International Movies, Music & Musicals","Four friends hoped that their rock band would be a hit. After breaking up, the band members reunite and take another shot at fulfilling their dream."
3146,s3147,TV Show,Scooby-Doo!: Mystery Incorporated,Unknown,"frank welker, mindy cohn, grey delisle, matthew lillard, patrick warburton, gary cole, frances conroy, vivica a. fox",United States,2019-12-15,2012.0,TV-Y7,2 Seasons,"Kids' TV, TV Comedies","In this animated update of the cartoon classic, Scooby-Doo, Shaggy and their pals solve spooky mysteries in a hamlet bedeviled by supernatural bedlam."
3147,s3148,Movie,Talaash,Reema Kagti,"aamir khan, rani mukerji, kareena kapoor, nawazuddin siddiqui, shernaz patel, sheeba chaddha",India,2019-12-15,2012.0,TV-14,140 min,"Dramas, International Movies, Thrillers","Set in the jumbled landscape of Mumbai, this mystery drama centers on a police inspector who's trying to cope with the collapse of his marriage."
3148,s3149,TV Show,What's New Scooby-Doo?,Unknown,"frank welker, casey kasem, mindy cohn, grey delisle",United States,2019-12-15,2005.0,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",Scooby-Doo and the gang enter the 21st century with this updated edition of the original series with more ghoulish mysteries to solve.
3149,s3150,Movie,Zindagi Na Milegi Dobara,Zoya Akhtar,"hrithik roshan, abhay deol, farhan akhtar, katrina kaif, kalki koechlin, deepti naval, naseeruddin shah, ariadna cabrol",India,2019-12-15,2011.0,TV-14,154 min,"Comedies, Dramas, International Movies",Three friends on an adventurous road trip/bachelor party in Spain learn some lessons about themselves and each other that will change them forever.
3150,s3151,Movie,6 Underground,Michael Bay,"ryan reynolds, mélanie laurent, corey hawkins, dave franco, adria arjona, manuel garcia-rulfo, ben hardy, lior raz, payman maadi, yuri kolokolnikov, kim kold",United States,2019-12-13,2019.0,R,129 min,"Action & Adventure, Dramas","After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator."
3151,s3152,Movie,A Trip to Jamaica,Robert O. Peters,"ayo makun, funke akindele, nse ikpe-etim, dan davies, paul campbell, chris attoh, rebecca silvera, eric roberts, joe diaz, alex moore",Nigeria,2019-12-13,2016.0,TV-MA,99 min,"Comedies, International Movies",A newly engaged couple's romantic vacation in Jamaica turns into a mischievous adventure that tests their union in wild and unexpected ways.
3152,s3153,Movie,My Wife and I,Bunmi Ajakaiye,"ramsey nouah, omoni oboli, dorcas shola fapson, sambasa nzeribe, jemima osunde, dozie onyiriuka, rotimi adelagan, seyilaw",South Africa,2019-12-13,2017.0,TV-MA,100 min,"Comedies, International Movies, Romantic Movies","When a couple leaning toward divorce meets with a pastor for counseling, an unexpected development shakes up their marriage."
3153,s3154,Movie,Okafor's Law,Omoni Oboli,unknown,Nigeria,2019-12-13,2016.0,TV-14,110 min,"Comedies, International Movies, Romantic Movies",An unapologetic lothario sets out to seduce three ex-flames – but gets an unexpected education in love along the way.
3154,s3155,Movie,Seven and a half dates,Biodun Stephen,"mercy johnson, jim iyke, toyin abraham, sola sobowale, akin lewis, bayray mcnwizu, roxy antak, frank donga, ken erics, fathia balogun",Unknown,2019-12-13,2018.0,TV-14,107 min,"Dramas, International Movies, Romantic Movies","Engrossed in her career, a young woman reluctantly yields to her father's plan to set her up on 10 dates to find a suitable husband."
3155,s3156,Movie,The 9th Precinct,Ding-Lin Wang,"roy chiu, chia-chia peng, wen chen-ling, eugenie liu, yeo yann yann",Taiwan,2019-12-13,2019.0,TV-MA,95 min,"International Movies, Thrillers",An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.
3156,s3157,Movie,Zero Hour,Robert O. Peters,"richard mofe-damijo, alex ekubo, ali nuhu, rahama sadau, eucharia anunobi, ene oloja, halima yusuf, ayo ayoola ayolola",Unknown,2019-12-13,2018.0,TV-MA,89 min,"International Movies, Thrillers","After his father passes, the heir to a retail empire returns to take over the family business but faces a controversy involving laundering and murder."
3157,s3158,Movie,Jack Whitehall: Christmas with My Father,Richard van't Riet,"jack whitehall, michael whitehall, hugh bonneville, graham norton, layton williams, andrew lloyd webber, tim rice, tan france, antoni porowski, jonathan van ness",United Kingdom,2019-12-12,2019.0,TV-MA,65 min,Stand-Up Comedy,"Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests."
3158,s3159,Movie,The Sky Is Pink,Shonali Bose,"rohit saraf, zaira wasim, farhan akhtar, priyanka chopra","India, United Kingdom, Canada, United States",2019-12-11,2019.0,TV-MA,143 min,"Dramas, International Movies","After succumbing to her terminal illness, a teenager posthumously narrates her parents’ tenacious relationship in this drama based on a true story."
3159,s3160,Movie,Good and Prosperous,Sameh Abdulaziz,"ali rabee, mohamed abdel-rahman, bayoumi fouad, karim afifi, dalal abdel aziz, mai selim, tara emad, mohammed tharwat, haifa wehbe, ahmed adel",Egypt,2019-12-10,2017.0,TV-14,101 min,"Comedies, International Movies","As two jobless brothers search aimlessly for careers worthy of their hard-to-please mother’s praise, they cluelessly tackle countless gigs."
3160,s3161,Movie,Michelle Wolf: Joke Show,Lance Bangs,michelle wolf,United States,2019-12-10,2019.0,TV-MA,60 min,Stand-Up Comedy,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City."
3161,s3162,Movie,A Family Reunion Christmas,Robbie Countryman,"loretta devine, tia mowry-hardrict, anthony alabi, talia jackson, isaiah russell-bailey, cameron j. wright, jordyn raya james, jackée harry, richard roundtree",United States,2019-12-09,2019.0,TV-PG,29 min,"Children & Family Movies, Comedies",M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.
3162,s3163,Movie,It Comes at Night,Trey Edward Shults,"joel edgerton, christopher abbott, carmen ejogo, riley keough, kelvin harrison jr., david pendleton, griffin robert faulkner",United States,2019-12-09,2017.0,R,92 min,"Horror Movies, Independent Movies","As danger stalks the world outside his isolated home, an overprotective father faces a tough decision when another family shows up seeking help."
3163,s3164,Movie,Saaho,Sujeeth,"prabhas, shraddha kapoor, jackie shroff, chunky pandey, neil nitin mukesh, arun vijay, vennela kishore, murli sharma, lal, prakash belawadi, mahesh manjrekar, tinnu anand",India,2019-12-08,2019.0,TV-14,172 min,"Action & Adventure, International Movies","In a fictional megalopolis, a stunning underworld theft triggers a fierce power struggle among the gangsters, with an enigmatic cop on their trail."
3164,s3165,Movie,Nothing to Lose 2,Alexandre Avancini,"petrônio gontijo, day mesquita, beth goulart, dalton vigh, eduardo galvão, césar mello, leonardo franco, raphael viana, otávio martins",Brazil,2019-12-07,2019.0,PG-13,97 min,"Dramas, Faith & Spirituality, International Movies","As controversy surrounds the evangelical church he helped found, Edir Macedo must juggle betrayals, politics and personal loss in this biopic sequel."
3165,s3166,TV Show,Astronomy Club: The Sketch Show,Unknown,"shawtane bowen, jonathan braylock, ray cordova, caroline martin, jerah milligan, monique moses, keisha zollar, james iii",United States,2019-12-06,2019.0,TV-MA,1 Season,TV Comedies,"With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor."
3166,s3167,Movie,Banana Island Ghost,BB Sasore,"chigul, patrick diabuah, adetomiwa edun, uche jumbo, saidi balogun, ali nuhu, bimbo manuel, akah nnani, damilola adegbite, dorcas shola fapson",Nigeria,2019-12-06,2017.0,TV-14,108 min,"Comedies, International Movies","Searching for a soul mate, a ghost negotiates with God for three more days on Earth to find love, then meets a woman in need of help herself."
3167,s3168,Movie,Celebrity Marriage,Pascal Amanfo,"kanayo o. kanayo, tonto dikeh, jackie appiah, odunlade adekola, toyin aimakhu, osita iheme, francis odega, calista okoronkwo, susan peters, roselyn ngissah",Unknown,2019-12-06,2017.0,TV-14,107 min,"Dramas, International Movies",A successful actress with an abusive husband confides in friends who have troubling relationship issues of their own.
3168,s3169,TV Show,Fuller House,Unknown,"candace cameron bure, jodie sweetin, andrea barber, michael campion, elias harger, soni bringas, dashiell messitt, fox messitt, john stamos, bob saget, dave coulier, lori loughlin, scott weinger, blake tuomy-wilhoit, dylan tuomy-wilhoit, john brotherton, juan pablo di pace",United States,2019-12-06,2020.0,TV-PG,5 Seasons,TV Comedies,The Tanner family’s adventures continue as DJ Tanner-Fuller shares a home with her sister Stephanie and friend Kimmy who help raise her three boys.
3169,s3170,Movie,Marriage Story,Noah Baumbach,"scarlett johansson, adam driver, laura dern, alan alda, ray liotta, julie hagerty, merritt wever, azhy robertson","United Kingdom, United States",2019-12-06,2019.0,R,137 min,Dramas,Academy Award-nominated filmmaker Noah Baumbach directs this incisive and compassionate look at a marriage coming apart and a family staying together.
3170,s3171,Movie,No Game No Life: Zero,Atsuko Ishizuka,"yoshitsugu matsuoka, ai kayano, yoko hikasa, yukari tamura, yuka iguchi, mamiko noto, miyuki sawashiro, rie kugimiya, toru okawa, kazuyuki okitsu, junichi suwabe, lynn, yui horie, nanako mori, ryota takeuchi",Japan,2019-12-06,2017.0,TV-MA,106 min,"Action & Adventure, Anime Features, International Movies","In ancient Disboard, a young warrior befriends an ex machina and embarks on a harrowing mission to stop a global war and save humanity from extinction."
3171,s3172,Movie,Slow Country,Eric Aghimien,"ivie okujaye, sambasa nzeribe, tope tedela, gina castel, majid michel, victor erabie, brutus richard, adebayo thomas",Nigeria,2019-12-06,2017.0,TV-MA,115 min,"Dramas, International Movies","Desperate to leave a life of prostitution, a teenage mother attempts to outsmart her ruthless boss who is determined to keep his prized asset."
3172,s3173,Movie,Spirit Riding Free: Spirit of Christmas,Unknown,"amber frank, bailey gambertoglio, sydney park, evan agos, kay bess, darcy rose byrnes, david faustino, gabriella graves, duncan joiner, katherine mcnamara, nolan north, tiya sircar",United States,2019-12-06,2019.0,TV-Y7,46 min,Children & Family Movies,Lucky and friends must figure out how to get home in time for Christmas when a falling boulder – and a serious snowstorm – derail their travel plans.
3173,s3174,TV Show,Teasing Master Takagi-san,Unknown,"rie takahashi, yuki kaji, konomi kohara, m・a・o, yui ogura, yuma uchida, kotori koiwai, nobuhiko okamoto, fukushi ochiai",Japan,2019-12-06,2019.0,TV-PG,1 Season,"Anime Series, International TV Shows, Romantic TV Shows","Teased constantly by classmate Takagi-san, middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine."
3174,s3175,TV Show,The Chosen One,Michel Tikhomiroff,"paloma bernardi, renan tenca, gutto szuster, pedro caetano, mariano mattos martins, alli willow, kiko vianello, francisco gaspar, tuna dwek, lourinelson vladmir, leonardo ventura, aury porto, glauber amaral, astrea lucena",Brazil,2019-12-06,2019.0,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries","Determined to bring a Zika vaccine to the remote Pantanal, three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult."
3175,s3176,TV Show,The Confession Killer,"Robert Kenner, Taki Oldham",unknown,United States,2019-12-06,2019.0,TV-14,1 Season,"Crime TV Shows, Docuseries",Henry Lee Lucas rose to infamy when he confessed to hundreds of unsolved murders. This docuseries examines the truth – and horrifying consequences.
3176,s3177,TV Show,Three Days of Christmas,Unknown,"victoria abril, elena anaya, mar ayala, nerea barros, berta castañé, verónica echegui, verónica forqué, ángela molina, anna moliner, charo lópez, mariona pagès, carla tous, carles arquimbau, manel barceló, nausicaa bonnín, alicia borrachero, antonio dechent, miquel fernández, francesc garrido, iván morales, susi sánchez, david solans",Spain,2019-12-06,2019.0,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Four sisters deal with family drama and secrets throughout three different time periods, all occurring on Christmas Day."
